#GeneID	TF_ID
ENSMUSG00000025059	ENSMUSG00000027109
ENSMUSG00000025066	ENSMUSG00000027109
ENSMUSG00000025068	ENSMUSG00000027109
ENSMUSG00000025130	ENSMUSG00000027109
ENSMUSG00000025137	ENSMUSG00000027109
ENSMUSG00000025139	ENSMUSG00000027109
ENSMUSG00000025142	ENSMUSG00000027109
ENSMUSG00000025159	ENSMUSG00000027109
ENSMUSG00000025175	ENSMUSG00000027109
ENSMUSG00000025184	ENSMUSG00000027109
ENSMUSG00000025198	ENSMUSG00000027109
ENSMUSG00000025208	ENSMUSG00000027109
ENSMUSG00000025213	ENSMUSG00000027109
ENSMUSG00000025223	ENSMUSG00000027109
ENSMUSG00000025231	ENSMUSG00000027109
ENSMUSG00000025257	ENSMUSG00000027109
ENSMUSG00000025287	ENSMUSG00000027109
ENSMUSG00000025290	ENSMUSG00000027109
ENSMUSG00000025358	ENSMUSG00000027109
ENSMUSG00000025374	ENSMUSG00000027109
ENSMUSG00000025384	ENSMUSG00000027109
ENSMUSG00000025421	ENSMUSG00000027109
ENSMUSG00000025436	ENSMUSG00000027109
ENSMUSG00000025437	ENSMUSG00000027109
ENSMUSG00000025451	ENSMUSG00000027109
ENSMUSG00000025465	ENSMUSG00000027109
ENSMUSG00000025474	ENSMUSG00000027109
ENSMUSG00000025507	ENSMUSG00000027109
ENSMUSG00000025508	ENSMUSG00000027109
ENSMUSG00000025509	ENSMUSG00000027109
ENSMUSG00000025525	ENSMUSG00000027109
ENSMUSG00000025591	ENSMUSG00000027109
ENSMUSG00000025609	ENSMUSG00000027109
ENSMUSG00000025647	ENSMUSG00000027109
ENSMUSG00000025648	ENSMUSG00000027109
ENSMUSG00000025724	ENSMUSG00000027109
ENSMUSG00000025733	ENSMUSG00000027109
ENSMUSG00000025737	ENSMUSG00000027109
ENSMUSG00000025747	ENSMUSG00000027109
ENSMUSG00000025757	ENSMUSG00000027109
ENSMUSG00000025792	ENSMUSG00000027109
ENSMUSG00000025816	ENSMUSG00000027109
ENSMUSG00000025858	ENSMUSG00000027109
ENSMUSG00000025875	ENSMUSG00000027109
ENSMUSG00000025937	ENSMUSG00000027109
ENSMUSG00000025940	ENSMUSG00000027109
ENSMUSG00000025949	ENSMUSG00000027109
ENSMUSG00000025995	ENSMUSG00000027109
ENSMUSG00000026000	ENSMUSG00000027109
ENSMUSG00000026004	ENSMUSG00000027109
ENSMUSG00000026005	ENSMUSG00000027109
ENSMUSG00000026020	ENSMUSG00000027109
ENSMUSG00000026034	ENSMUSG00000027109
ENSMUSG00000026074	ENSMUSG00000027109
ENSMUSG00000026078	ENSMUSG00000027109
ENSMUSG00000026094	ENSMUSG00000027109
ENSMUSG00000026107	ENSMUSG00000027109
ENSMUSG00000026154	ENSMUSG00000027109
ENSMUSG00000026179	ENSMUSG00000027109
ENSMUSG00000026188	ENSMUSG00000027109
ENSMUSG00000026197	ENSMUSG00000027109
ENSMUSG00000026198	ENSMUSG00000027109
ENSMUSG00000026202	ENSMUSG00000027109
ENSMUSG00000026203	ENSMUSG00000027109
ENSMUSG00000026209	ENSMUSG00000027109
ENSMUSG00000026311	ENSMUSG00000027109
ENSMUSG00000026319	ENSMUSG00000027109
ENSMUSG00000026356	ENSMUSG00000027109
ENSMUSG00000026383	ENSMUSG00000027109
ENSMUSG00000026389	ENSMUSG00000027109
ENSMUSG00000026409	ENSMUSG00000027109
ENSMUSG00000026421	ENSMUSG00000027109
ENSMUSG00000026436	ENSMUSG00000027109
ENSMUSG00000026455	ENSMUSG00000027109
ENSMUSG00000026456	ENSMUSG00000027109
ENSMUSG00000026463	ENSMUSG00000027109
ENSMUSG00000026469	ENSMUSG00000027109
ENSMUSG00000026499	ENSMUSG00000027109
ENSMUSG00000026516	ENSMUSG00000027109
ENSMUSG00000026525	ENSMUSG00000027109
ENSMUSG00000026556	ENSMUSG00000027109
ENSMUSG00000026558	ENSMUSG00000027109
ENSMUSG00000026563	ENSMUSG00000027109
ENSMUSG00000026566	ENSMUSG00000027109
ENSMUSG00000026568	ENSMUSG00000027109
ENSMUSG00000026571	ENSMUSG00000027109
ENSMUSG00000026577	ENSMUSG00000027109
ENSMUSG00000026596	ENSMUSG00000027109
ENSMUSG00000026618	ENSMUSG00000027109
ENSMUSG00000026643	ENSMUSG00000027109
ENSMUSG00000026646	ENSMUSG00000027109
ENSMUSG00000026650	ENSMUSG00000027109
ENSMUSG00000026657	ENSMUSG00000027109
ENSMUSG00000026664	ENSMUSG00000027109
ENSMUSG00000026669	ENSMUSG00000027109
ENSMUSG00000026672	ENSMUSG00000027109
ENSMUSG00000026694	ENSMUSG00000027109
ENSMUSG00000026730	ENSMUSG00000027109
ENSMUSG00000026737	ENSMUSG00000027109
ENSMUSG00000026743	ENSMUSG00000027109
ENSMUSG00000026750	ENSMUSG00000027109
ENSMUSG00000026755	ENSMUSG00000027109
ENSMUSG00000026761	ENSMUSG00000027109
ENSMUSG00000026767	ENSMUSG00000027109
ENSMUSG00000026785	ENSMUSG00000027109
ENSMUSG00000026790	ENSMUSG00000027109
ENSMUSG00000026809	ENSMUSG00000027109
ENSMUSG00000026811	ENSMUSG00000027109
ENSMUSG00000026843	ENSMUSG00000027109
ENSMUSG00000026853	ENSMUSG00000027109
ENSMUSG00000026860	ENSMUSG00000027109
ENSMUSG00000026867	ENSMUSG00000027109
ENSMUSG00000026869	ENSMUSG00000027109
ENSMUSG00000026880	ENSMUSG00000027109
ENSMUSG00000026914	ENSMUSG00000027109
ENSMUSG00000026915	ENSMUSG00000027109
ENSMUSG00000026923	ENSMUSG00000027109
ENSMUSG00000026924	ENSMUSG00000027109
ENSMUSG00000026927	ENSMUSG00000027109
ENSMUSG00000026930	ENSMUSG00000027109
ENSMUSG00000026956	ENSMUSG00000027109
ENSMUSG00000026960	ENSMUSG00000027109
ENSMUSG00000026966	ENSMUSG00000027109
ENSMUSG00000026972	ENSMUSG00000027109
ENSMUSG00000026979	ENSMUSG00000027109
ENSMUSG00000027009	ENSMUSG00000027109
ENSMUSG00000027079	ENSMUSG00000027109
ENSMUSG00000027108	ENSMUSG00000027109
ENSMUSG00000027170	ENSMUSG00000027109
ENSMUSG00000027176	ENSMUSG00000027109
ENSMUSG00000027195	ENSMUSG00000027109
ENSMUSG00000027215	ENSMUSG00000027109
ENSMUSG00000027243	ENSMUSG00000027109
ENSMUSG00000027245	ENSMUSG00000027109
ENSMUSG00000027247	ENSMUSG00000027109
ENSMUSG00000027272	ENSMUSG00000027109
ENSMUSG00000027284	ENSMUSG00000027109
ENSMUSG00000027291	ENSMUSG00000027109
ENSMUSG00000027296	ENSMUSG00000027109
ENSMUSG00000027304	ENSMUSG00000027109
ENSMUSG00000027313	ENSMUSG00000027109
ENSMUSG00000027339	ENSMUSG00000027109
ENSMUSG00000027346	ENSMUSG00000027109
ENSMUSG00000027363	ENSMUSG00000027109
ENSMUSG00000027368	ENSMUSG00000027109
ENSMUSG00000027371	ENSMUSG00000027109
ENSMUSG00000027374	ENSMUSG00000027109
ENSMUSG00000027381	ENSMUSG00000027109
ENSMUSG00000027397	ENSMUSG00000027109
ENSMUSG00000027404	ENSMUSG00000027109
ENSMUSG00000027452	ENSMUSG00000027109
ENSMUSG00000027466	ENSMUSG00000027109
ENSMUSG00000027490	ENSMUSG00000027109
ENSMUSG00000027519	ENSMUSG00000027109
ENSMUSG00000027534	ENSMUSG00000027109
ENSMUSG00000027540	ENSMUSG00000027109
ENSMUSG00000027550	ENSMUSG00000027109
ENSMUSG00000027551	ENSMUSG00000027109
ENSMUSG00000027566	ENSMUSG00000027109
ENSMUSG00000027593	ENSMUSG00000027109
ENSMUSG00000027597	ENSMUSG00000027109
ENSMUSG00000027605	ENSMUSG00000027109
ENSMUSG00000027630	ENSMUSG00000027109
ENSMUSG00000027649	ENSMUSG00000027109
ENSMUSG00000027660	ENSMUSG00000027109
ENSMUSG00000027715	ENSMUSG00000027109
ENSMUSG00000027722	ENSMUSG00000027109
ENSMUSG00000027770	ENSMUSG00000027109
ENSMUSG00000027823	ENSMUSG00000027109
ENSMUSG00000027852	ENSMUSG00000027109
ENSMUSG00000027878	ENSMUSG00000027109
ENSMUSG00000027889	ENSMUSG00000027109
ENSMUSG00000027890	ENSMUSG00000027109
ENSMUSG00000027940	ENSMUSG00000027109
ENSMUSG00000027951	ENSMUSG00000027109
ENSMUSG00000027984	ENSMUSG00000027109
ENSMUSG00000028015	ENSMUSG00000027109
ENSMUSG00000028057	ENSMUSG00000027109
ENSMUSG00000028066	ENSMUSG00000027109
ENSMUSG00000028070	ENSMUSG00000027109
ENSMUSG00000028101	ENSMUSG00000027109
ENSMUSG00000028124	ENSMUSG00000027109
ENSMUSG00000028138	ENSMUSG00000027109
ENSMUSG00000028180	ENSMUSG00000027109
ENSMUSG00000028189	ENSMUSG00000027109
ENSMUSG00000028191	ENSMUSG00000027109
ENSMUSG00000028223	ENSMUSG00000027109
ENSMUSG00000028228	ENSMUSG00000027109
ENSMUSG00000028232	ENSMUSG00000027109
ENSMUSG00000028243	ENSMUSG00000027109
ENSMUSG00000028252	ENSMUSG00000027109
ENSMUSG00000028273	ENSMUSG00000027109
ENSMUSG00000028274	ENSMUSG00000027109
ENSMUSG00000028284	ENSMUSG00000027109
ENSMUSG00000028293	ENSMUSG00000027109
ENSMUSG00000028309	ENSMUSG00000027109
ENSMUSG00000028318	ENSMUSG00000027109
ENSMUSG00000028322	ENSMUSG00000027109
ENSMUSG00000028354	ENSMUSG00000027109
ENSMUSG00000028367	ENSMUSG00000027109
ENSMUSG00000028381	ENSMUSG00000027109
ENSMUSG00000028383	ENSMUSG00000027109
ENSMUSG00000028385	ENSMUSG00000027109
ENSMUSG00000028409	ENSMUSG00000027109
ENSMUSG00000028413	ENSMUSG00000027109
ENSMUSG00000028437	ENSMUSG00000027109
ENSMUSG00000028465	ENSMUSG00000027109
ENSMUSG00000028480	ENSMUSG00000027109
ENSMUSG00000028494	ENSMUSG00000027109
ENSMUSG00000028522	ENSMUSG00000027109
ENSMUSG00000028559	ENSMUSG00000027109
ENSMUSG00000028567	ENSMUSG00000027109
ENSMUSG00000028576	ENSMUSG00000027109
ENSMUSG00000028603	ENSMUSG00000027109
ENSMUSG00000028608	ENSMUSG00000027109
ENSMUSG00000028639	ENSMUSG00000027109
ENSMUSG00000028646	ENSMUSG00000027109
ENSMUSG00000028669	ENSMUSG00000027109
ENSMUSG00000028684	ENSMUSG00000027109
ENSMUSG00000028691	ENSMUSG00000027109
ENSMUSG00000028693	ENSMUSG00000027109
ENSMUSG00000028709	ENSMUSG00000027109
ENSMUSG00000028719	ENSMUSG00000027109
ENSMUSG00000028744	ENSMUSG00000027109
ENSMUSG00000028756	ENSMUSG00000027109
ENSMUSG00000028796	ENSMUSG00000027109
ENSMUSG00000028797	ENSMUSG00000027109
ENSMUSG00000028842	ENSMUSG00000027109
ENSMUSG00000028851	ENSMUSG00000027109
ENSMUSG00000028861	ENSMUSG00000027109
ENSMUSG00000028889	ENSMUSG00000027109
ENSMUSG00000028906	ENSMUSG00000027109
ENSMUSG00000028914	ENSMUSG00000027109
ENSMUSG00000028920	ENSMUSG00000027109
ENSMUSG00000028948	ENSMUSG00000027109
ENSMUSG00000028952	ENSMUSG00000027109
ENSMUSG00000028954	ENSMUSG00000027109
ENSMUSG00000028955	ENSMUSG00000027109
ENSMUSG00000028958	ENSMUSG00000027109
ENSMUSG00000028959	ENSMUSG00000027109
ENSMUSG00000028960	ENSMUSG00000027109
ENSMUSG00000028961	ENSMUSG00000027109
ENSMUSG00000028969	ENSMUSG00000027109
ENSMUSG00000028988	ENSMUSG00000027109
ENSMUSG00000029001	ENSMUSG00000027109
ENSMUSG00000029003	ENSMUSG00000027109
ENSMUSG00000029009	ENSMUSG00000027109
ENSMUSG00000029012	ENSMUSG00000027109
ENSMUSG00000029047	ENSMUSG00000027109
ENSMUSG00000029056	ENSMUSG00000027109
ENSMUSG00000029106	ENSMUSG00000027109
ENSMUSG00000029111	ENSMUSG00000027109
ENSMUSG00000029147	ENSMUSG00000027109
ENSMUSG00000029171	ENSMUSG00000027109
ENSMUSG00000029175	ENSMUSG00000027109
ENSMUSG00000029176	ENSMUSG00000027109
ENSMUSG00000029190	ENSMUSG00000027109
ENSMUSG00000029191	ENSMUSG00000027109
ENSMUSG00000029201	ENSMUSG00000027109
ENSMUSG00000029217	ENSMUSG00000027109
ENSMUSG00000029253	ENSMUSG00000027109
ENSMUSG00000029267	ENSMUSG00000027109
ENSMUSG00000029344	ENSMUSG00000027109
ENSMUSG00000029366	ENSMUSG00000027109
ENSMUSG00000029408	ENSMUSG00000027109
ENSMUSG00000029416	ENSMUSG00000027109
ENSMUSG00000029433	ENSMUSG00000027109
ENSMUSG00000029466	ENSMUSG00000027109
ENSMUSG00000029475	ENSMUSG00000027109
ENSMUSG00000029505	ENSMUSG00000027109
ENSMUSG00000029512	ENSMUSG00000027109
ENSMUSG00000029518	ENSMUSG00000027109
ENSMUSG00000029544	ENSMUSG00000027109
ENSMUSG00000029547	ENSMUSG00000027109
ENSMUSG00000029550	ENSMUSG00000027109
ENSMUSG00000029554	ENSMUSG00000027109
ENSMUSG00000029557	ENSMUSG00000027109
ENSMUSG00000029578	ENSMUSG00000027109
ENSMUSG00000029613	ENSMUSG00000027109
ENSMUSG00000029622	ENSMUSG00000027109
ENSMUSG00000029640	ENSMUSG00000027109
ENSMUSG00000029670	ENSMUSG00000027109
ENSMUSG00000029681	ENSMUSG00000027109
ENSMUSG00000029684	ENSMUSG00000027109
ENSMUSG00000029699	ENSMUSG00000027109
ENSMUSG00000029708	ENSMUSG00000027109
ENSMUSG00000029725	ENSMUSG00000027109
ENSMUSG00000029726	ENSMUSG00000027109
ENSMUSG00000029780	ENSMUSG00000027109
ENSMUSG00000029787	ENSMUSG00000027109
ENSMUSG00000029815	ENSMUSG00000027109
ENSMUSG00000029817	ENSMUSG00000027109
ENSMUSG00000029864	ENSMUSG00000027109
ENSMUSG00000029998	ENSMUSG00000027109
ENSMUSG00000030055	ENSMUSG00000027109
ENSMUSG00000030096	ENSMUSG00000027109
ENSMUSG00000030145	ENSMUSG00000027109
ENSMUSG00000030232	ENSMUSG00000027109
ENSMUSG00000030275	ENSMUSG00000027109
ENSMUSG00000030282	ENSMUSG00000027109
ENSMUSG00000030284	ENSMUSG00000027109
ENSMUSG00000030309	ENSMUSG00000027109
ENSMUSG00000030316	ENSMUSG00000027109
ENSMUSG00000030335	ENSMUSG00000027109
ENSMUSG00000030357	ENSMUSG00000027109
ENSMUSG00000030400	ENSMUSG00000027109
ENSMUSG00000030451	ENSMUSG00000027109
ENSMUSG00000030471	ENSMUSG00000027109
ENSMUSG00000030533	ENSMUSG00000027109
ENSMUSG00000030538	ENSMUSG00000027109
ENSMUSG00000030584	ENSMUSG00000027109
ENSMUSG00000030588	ENSMUSG00000027109
ENSMUSG00000030590	ENSMUSG00000027109
ENSMUSG00000030602	ENSMUSG00000027109
ENSMUSG00000030605	ENSMUSG00000027109
ENSMUSG00000030609	ENSMUSG00000027109
ENSMUSG00000030614	ENSMUSG00000027109
ENSMUSG00000030654	ENSMUSG00000027109
ENSMUSG00000030660	ENSMUSG00000027109
ENSMUSG00000030697	ENSMUSG00000027109
ENSMUSG00000030718	ENSMUSG00000027109
ENSMUSG00000030725	ENSMUSG00000027109
ENSMUSG00000030726	ENSMUSG00000027109
ENSMUSG00000030742	ENSMUSG00000027109
ENSMUSG00000030748	ENSMUSG00000027109
ENSMUSG00000030750	ENSMUSG00000027109
ENSMUSG00000030753	ENSMUSG00000027109
ENSMUSG00000030760	ENSMUSG00000027109
ENSMUSG00000030766	ENSMUSG00000027109
ENSMUSG00000030798	ENSMUSG00000027109
ENSMUSG00000030824	ENSMUSG00000027109
ENSMUSG00000030846	ENSMUSG00000027109
ENSMUSG00000030850	ENSMUSG00000027109
ENSMUSG00000030880	ENSMUSG00000027109
ENSMUSG00000030966	ENSMUSG00000027109
ENSMUSG00000030979	ENSMUSG00000027109
ENSMUSG00000030982	ENSMUSG00000027109
ENSMUSG00000030990	ENSMUSG00000027109
ENSMUSG00000031021	ENSMUSG00000027109
ENSMUSG00000031065	ENSMUSG00000027109
ENSMUSG00000031103	ENSMUSG00000027109
ENSMUSG00000031105	ENSMUSG00000027109
ENSMUSG00000031107	ENSMUSG00000027109
ENSMUSG00000031200	ENSMUSG00000027109
ENSMUSG00000031295	ENSMUSG00000027109
ENSMUSG00000031328	ENSMUSG00000027109
ENSMUSG00000031333	ENSMUSG00000027109
ENSMUSG00000031387	ENSMUSG00000027109
ENSMUSG00000031400	ENSMUSG00000027109
ENSMUSG00000031402	ENSMUSG00000027109
ENSMUSG00000031429	ENSMUSG00000027109
ENSMUSG00000031432	ENSMUSG00000027109
ENSMUSG00000031508	ENSMUSG00000027109
ENSMUSG00000031532	ENSMUSG00000027109
ENSMUSG00000031536	ENSMUSG00000027109
ENSMUSG00000031546	ENSMUSG00000027109
ENSMUSG00000031556	ENSMUSG00000027109
ENSMUSG00000031563	ENSMUSG00000027109
ENSMUSG00000031568	ENSMUSG00000027109
ENSMUSG00000031601	ENSMUSG00000027109
ENSMUSG00000031629	ENSMUSG00000027109
ENSMUSG00000031657	ENSMUSG00000027109
ENSMUSG00000031659	ENSMUSG00000027109
ENSMUSG00000031671	ENSMUSG00000027109
ENSMUSG00000031715	ENSMUSG00000027109
ENSMUSG00000031728	ENSMUSG00000027109
ENSMUSG00000031731	ENSMUSG00000027109
ENSMUSG00000031792	ENSMUSG00000027109
ENSMUSG00000031796	ENSMUSG00000027109
ENSMUSG00000031821	ENSMUSG00000027109
ENSMUSG00000031828	ENSMUSG00000027109
ENSMUSG00000031832	ENSMUSG00000027109
ENSMUSG00000031833	ENSMUSG00000027109
ENSMUSG00000031840	ENSMUSG00000027109
ENSMUSG00000031858	ENSMUSG00000027109
ENSMUSG00000031950	ENSMUSG00000027109
ENSMUSG00000032010	ENSMUSG00000027109
ENSMUSG00000032030	ENSMUSG00000027109
ENSMUSG00000032035	ENSMUSG00000027109
ENSMUSG00000032047	ENSMUSG00000027109
ENSMUSG00000032121	ENSMUSG00000027109
ENSMUSG00000032122	ENSMUSG00000027109
ENSMUSG00000032217	ENSMUSG00000027109
ENSMUSG00000032263	ENSMUSG00000027109
ENSMUSG00000032293	ENSMUSG00000027109
ENSMUSG00000032301	ENSMUSG00000027109
ENSMUSG00000032320	ENSMUSG00000027109
ENSMUSG00000032353	ENSMUSG00000027109
ENSMUSG00000032373	ENSMUSG00000027109
ENSMUSG00000032376	ENSMUSG00000027109
ENSMUSG00000032388	ENSMUSG00000027109
ENSMUSG00000032403	ENSMUSG00000027109
ENSMUSG00000032413	ENSMUSG00000027109
ENSMUSG00000032422	ENSMUSG00000027109
ENSMUSG00000032423	ENSMUSG00000027109
ENSMUSG00000032437	ENSMUSG00000027109
ENSMUSG00000032508	ENSMUSG00000027109
ENSMUSG00000032526	ENSMUSG00000027109
ENSMUSG00000032558	ENSMUSG00000027109
ENSMUSG00000032562	ENSMUSG00000027109
ENSMUSG00000032565	ENSMUSG00000027109
ENSMUSG00000032590	ENSMUSG00000027109
ENSMUSG00000032624	ENSMUSG00000027109
ENSMUSG00000032637	ENSMUSG00000027109
ENSMUSG00000032652	ENSMUSG00000027109
ENSMUSG00000032656	ENSMUSG00000027109
ENSMUSG00000032688	ENSMUSG00000027109
ENSMUSG00000032740	ENSMUSG00000027109
ENSMUSG00000032741	ENSMUSG00000027109
ENSMUSG00000032745	ENSMUSG00000027109
ENSMUSG00000032750	ENSMUSG00000027109
ENSMUSG00000032788	ENSMUSG00000027109
ENSMUSG00000032815	ENSMUSG00000027109
ENSMUSG00000032834	ENSMUSG00000027109
ENSMUSG00000032842	ENSMUSG00000027109
ENSMUSG00000032855	ENSMUSG00000027109
ENSMUSG00000032870	ENSMUSG00000027109
ENSMUSG00000032883	ENSMUSG00000027109
ENSMUSG00000032897	ENSMUSG00000027109
ENSMUSG00000032898	ENSMUSG00000027109
ENSMUSG00000032905	ENSMUSG00000027109
ENSMUSG00000032913	ENSMUSG00000027109
ENSMUSG00000032939	ENSMUSG00000027109
ENSMUSG00000032946	ENSMUSG00000027109
ENSMUSG00000032952	ENSMUSG00000027109
ENSMUSG00000032998	ENSMUSG00000027109
ENSMUSG00000033083	ENSMUSG00000027109
ENSMUSG00000033088	ENSMUSG00000027109
ENSMUSG00000033111	ENSMUSG00000027109
ENSMUSG00000033161	ENSMUSG00000027109
ENSMUSG00000033184	ENSMUSG00000027109
ENSMUSG00000033319	ENSMUSG00000027109
ENSMUSG00000033400	ENSMUSG00000027109
ENSMUSG00000033411	ENSMUSG00000027109
ENSMUSG00000033416	ENSMUSG00000027109
ENSMUSG00000033434	ENSMUSG00000027109
ENSMUSG00000033526	ENSMUSG00000027109
ENSMUSG00000033540	ENSMUSG00000027109
ENSMUSG00000033628	ENSMUSG00000027109
ENSMUSG00000033629	ENSMUSG00000027109
ENSMUSG00000033669	ENSMUSG00000027109
ENSMUSG00000033697	ENSMUSG00000027109
ENSMUSG00000033705	ENSMUSG00000027109
ENSMUSG00000033706	ENSMUSG00000027109
ENSMUSG00000033781	ENSMUSG00000027109
ENSMUSG00000033792	ENSMUSG00000027109
ENSMUSG00000033808	ENSMUSG00000027109
ENSMUSG00000033845	ENSMUSG00000027109
ENSMUSG00000033871	ENSMUSG00000027109
ENSMUSG00000033943	ENSMUSG00000027109
ENSMUSG00000033955	ENSMUSG00000027109
ENSMUSG00000034006	ENSMUSG00000027109
ENSMUSG00000034024	ENSMUSG00000027109
ENSMUSG00000034075	ENSMUSG00000027109
ENSMUSG00000034088	ENSMUSG00000027109
ENSMUSG00000034105	ENSMUSG00000027109
ENSMUSG00000034192	ENSMUSG00000027109
ENSMUSG00000034210	ENSMUSG00000027109
ENSMUSG00000034211	ENSMUSG00000027109
ENSMUSG00000034216	ENSMUSG00000027109
ENSMUSG00000034227	ENSMUSG00000027109
ENSMUSG00000034282	ENSMUSG00000027109
ENSMUSG00000034317	ENSMUSG00000027109
ENSMUSG00000034343	ENSMUSG00000027109
ENSMUSG00000034354	ENSMUSG00000027109
ENSMUSG00000034401	ENSMUSG00000027109
ENSMUSG00000034430	ENSMUSG00000027109
ENSMUSG00000034473	ENSMUSG00000027109
ENSMUSG00000034484	ENSMUSG00000027109
ENSMUSG00000034560	ENSMUSG00000027109
ENSMUSG00000034620	ENSMUSG00000027109
ENSMUSG00000034708	ENSMUSG00000027109
ENSMUSG00000034757	ENSMUSG00000027109
ENSMUSG00000034793	ENSMUSG00000027109
ENSMUSG00000034807	ENSMUSG00000027109
ENSMUSG00000034848	ENSMUSG00000027109
ENSMUSG00000034868	ENSMUSG00000027109
ENSMUSG00000034898	ENSMUSG00000027109
ENSMUSG00000034908	ENSMUSG00000027109
ENSMUSG00000034928	ENSMUSG00000027109
ENSMUSG00000034940	ENSMUSG00000027109
ENSMUSG00000034949	ENSMUSG00000027109
ENSMUSG00000035027	ENSMUSG00000027109
ENSMUSG00000035105	ENSMUSG00000027109
ENSMUSG00000035173	ENSMUSG00000027109
ENSMUSG00000035202	ENSMUSG00000027109
ENSMUSG00000035203	ENSMUSG00000027109
ENSMUSG00000035215	ENSMUSG00000027109
ENSMUSG00000035234	ENSMUSG00000027109
ENSMUSG00000035295	ENSMUSG00000027109
ENSMUSG00000035311	ENSMUSG00000027109
ENSMUSG00000035314	ENSMUSG00000027109
ENSMUSG00000035329	ENSMUSG00000027109
ENSMUSG00000035356	ENSMUSG00000027109
ENSMUSG00000035370	ENSMUSG00000027109
ENSMUSG00000035378	ENSMUSG00000027109
ENSMUSG00000035392	ENSMUSG00000027109
ENSMUSG00000035437	ENSMUSG00000027109
ENSMUSG00000035443	ENSMUSG00000027109
ENSMUSG00000035530	ENSMUSG00000027109
ENSMUSG00000035597	ENSMUSG00000027109
ENSMUSG00000035673	ENSMUSG00000027109
ENSMUSG00000035674	ENSMUSG00000027109
ENSMUSG00000035696	ENSMUSG00000027109
ENSMUSG00000035725	ENSMUSG00000027109
ENSMUSG00000035759	ENSMUSG00000027109
ENSMUSG00000035781	ENSMUSG00000027109
ENSMUSG00000035790	ENSMUSG00000027109
ENSMUSG00000035828	ENSMUSG00000027109
ENSMUSG00000035834	ENSMUSG00000027109
ENSMUSG00000035851	ENSMUSG00000027109
ENSMUSG00000035898	ENSMUSG00000027109
ENSMUSG00000035919	ENSMUSG00000027109
ENSMUSG00000035933	ENSMUSG00000027109
ENSMUSG00000035960	ENSMUSG00000027109
ENSMUSG00000035992	ENSMUSG00000027109
ENSMUSG00000036026	ENSMUSG00000027109
ENSMUSG00000036046	ENSMUSG00000027109
ENSMUSG00000036052	ENSMUSG00000027109
ENSMUSG00000036067	ENSMUSG00000027109
ENSMUSG00000036078	ENSMUSG00000027109
ENSMUSG00000036093	ENSMUSG00000027109
ENSMUSG00000036106	ENSMUSG00000027109
ENSMUSG00000036114	ENSMUSG00000027109
ENSMUSG00000036180	ENSMUSG00000027109
ENSMUSG00000036202	ENSMUSG00000027109
ENSMUSG00000036249	ENSMUSG00000027109
ENSMUSG00000036257	ENSMUSG00000027109
ENSMUSG00000036278	ENSMUSG00000027109
ENSMUSG00000036327	ENSMUSG00000027109
ENSMUSG00000036333	ENSMUSG00000027109
ENSMUSG00000036391	ENSMUSG00000027109
ENSMUSG00000036402	ENSMUSG00000027109
ENSMUSG00000036427	ENSMUSG00000027109
ENSMUSG00000036450	ENSMUSG00000027109
ENSMUSG00000036572	ENSMUSG00000027109
ENSMUSG00000036620	ENSMUSG00000027109
ENSMUSG00000036636	ENSMUSG00000027109
ENSMUSG00000036639	ENSMUSG00000027109
ENSMUSG00000036661	ENSMUSG00000027109
ENSMUSG00000036810	ENSMUSG00000027109
ENSMUSG00000036817	ENSMUSG00000027109
ENSMUSG00000036864	ENSMUSG00000027109
ENSMUSG00000036879	ENSMUSG00000027109
ENSMUSG00000036880	ENSMUSG00000027109
ENSMUSG00000036908	ENSMUSG00000027109
ENSMUSG00000036931	ENSMUSG00000027109
ENSMUSG00000036943	ENSMUSG00000027109
ENSMUSG00000036959	ENSMUSG00000027109
ENSMUSG00000036980	ENSMUSG00000027109
ENSMUSG00000036992	ENSMUSG00000027109
ENSMUSG00000037007	ENSMUSG00000027109
ENSMUSG00000037017	ENSMUSG00000027109
ENSMUSG00000037049	ENSMUSG00000027109
ENSMUSG00000037103	ENSMUSG00000027109
ENSMUSG00000037112	ENSMUSG00000027109
ENSMUSG00000037197	ENSMUSG00000027109
ENSMUSG00000037236	ENSMUSG00000027109
ENSMUSG00000037242	ENSMUSG00000027109
ENSMUSG00000037270	ENSMUSG00000027109
ENSMUSG00000037275	ENSMUSG00000027109
ENSMUSG00000037286	ENSMUSG00000027109
ENSMUSG00000037287	ENSMUSG00000027109
ENSMUSG00000037344	ENSMUSG00000027109
ENSMUSG00000037348	ENSMUSG00000027109
ENSMUSG00000037361	ENSMUSG00000027109
ENSMUSG00000037426	ENSMUSG00000027109
ENSMUSG00000037458	ENSMUSG00000027109
ENSMUSG00000037552	ENSMUSG00000027109
ENSMUSG00000037628	ENSMUSG00000027109
ENSMUSG00000037679	ENSMUSG00000027109
ENSMUSG00000037703	ENSMUSG00000027109
ENSMUSG00000037722	ENSMUSG00000027109
ENSMUSG00000037752	ENSMUSG00000027109
ENSMUSG00000037761	ENSMUSG00000027109
ENSMUSG00000037808	ENSMUSG00000027109
ENSMUSG00000037824	ENSMUSG00000027109
ENSMUSG00000037896	ENSMUSG00000027109
ENSMUSG00000037904	ENSMUSG00000027109
ENSMUSG00000037926	ENSMUSG00000027109
ENSMUSG00000037949	ENSMUSG00000027109
ENSMUSG00000037960	ENSMUSG00000027109
