# Gene name	miRNA ID
ENSMUSG00000034586	mmu-miR-188-3p
ENSMUSG00000034586	mmu-miR-532-3p
ENSMUSG00000034595	mmu-miR-339-3p
ENSMUSG00000034595	mmu-miR-362-3p
ENSMUSG00000034595	mmu-miR-363-5p
ENSMUSG00000034610	mmu-miR-34b-3p
ENSMUSG00000034610	mmu-miR-362-5p
ENSMUSG00000034610	mmu-miR-381-3p
ENSMUSG00000034610	mmu-miR-410-3p
ENSMUSG00000034610	mmu-miR-501-5p
ENSMUSG00000034610	mmu-miR-542-3p
ENSMUSG00000034610	mmu-miR-669f-3p
ENSMUSG00000034610	mmu-miR-674-3p
ENSMUSG00000034621	mmu-miR-151-3p
ENSMUSG00000034621	mmu-miR-188-5p
ENSMUSG00000034621	mmu-miR-34b-3p
ENSMUSG00000034621	mmu-miR-450b-5p
ENSMUSG00000034621	mmu-miR-466n-3p
ENSMUSG00000034621	mmu-miR-669f-3p
ENSMUSG00000034636	mmu-miR-1187
ENSMUSG00000034636	mmu-miR-1198-5p
ENSMUSG00000034636	mmu-miR-151-3p
ENSMUSG00000034636	mmu-miR-188-3p
ENSMUSG00000034636	mmu-miR-188-5p
ENSMUSG00000034636	mmu-miR-3074-1-3p
ENSMUSG00000034636	mmu-miR-3091-3p
ENSMUSG00000034636	mmu-miR-342-3p
ENSMUSG00000034636	mmu-miR-34b-3p
ENSMUSG00000034636	mmu-miR-34b-5p
ENSMUSG00000034636	mmu-miR-362-3p
ENSMUSG00000034636	mmu-miR-362-5p
ENSMUSG00000034636	mmu-miR-363-5p
ENSMUSG00000034636	mmu-miR-409-3p
ENSMUSG00000034636	mmu-miR-450b-5p
ENSMUSG00000034636	mmu-miR-466d-5p
ENSMUSG00000034636	mmu-miR-466k
ENSMUSG00000034636	mmu-miR-501-3p
ENSMUSG00000034636	mmu-miR-501-5p
ENSMUSG00000034636	mmu-miR-532-3p
ENSMUSG00000034636	mmu-miR-532-5p
ENSMUSG00000034636	mmu-miR-542-3p
ENSMUSG00000034636	mmu-miR-669f-3p
ENSMUSG00000034639	mmu-miR-34b-3p
ENSMUSG00000034639	mmu-miR-466n-3p
ENSMUSG00000034647	mmu-miR-151-3p
ENSMUSG00000034647	mmu-miR-188-5p
ENSMUSG00000034647	mmu-miR-339-3p
ENSMUSG00000034647	mmu-miR-342-3p
ENSMUSG00000034647	mmu-miR-34b-5p
ENSMUSG00000034647	mmu-miR-409-3p
ENSMUSG00000034647	mmu-miR-434-5p
ENSMUSG00000034647	mmu-miR-450b-5p
ENSMUSG00000034647	mmu-miR-466d-5p
ENSMUSG00000034647	mmu-miR-466k
ENSMUSG00000034647	mmu-miR-466n-3p
ENSMUSG00000034647	mmu-miR-532-3p
ENSMUSG00000034647	mmu-miR-532-5p
ENSMUSG00000034647	mmu-miR-542-3p
ENSMUSG00000034647	mmu-miR-542-5p
ENSMUSG00000034647	mmu-miR-669f-3p
ENSMUSG00000034652	mmu-miR-1187
ENSMUSG00000034652	mmu-miR-1198-5p
ENSMUSG00000034652	mmu-miR-188-3p
ENSMUSG00000034652	mmu-miR-188-5p
ENSMUSG00000034652	mmu-miR-342-3p
ENSMUSG00000034652	mmu-miR-34b-5p
ENSMUSG00000034652	mmu-miR-362-3p
ENSMUSG00000034652	mmu-miR-362-5p
ENSMUSG00000034652	mmu-miR-363-5p
ENSMUSG00000034652	mmu-miR-466d-5p
ENSMUSG00000034652	mmu-miR-466k
ENSMUSG00000034652	mmu-miR-532-3p
ENSMUSG00000034652	mmu-miR-669f-3p
ENSMUSG00000034653	mmu-miR-1187
ENSMUSG00000034653	mmu-miR-1198-5p
ENSMUSG00000034653	mmu-miR-3074-1-3p
ENSMUSG00000034653	mmu-miR-466d-5p
ENSMUSG00000034653	mmu-miR-466n-3p
ENSMUSG00000034653	mmu-miR-532-5p
ENSMUSG00000034653	mmu-miR-669f-3p
ENSMUSG00000034656	mmu-miR-3074-1-3p
ENSMUSG00000034656	mmu-miR-34b-5p
ENSMUSG00000034656	mmu-miR-450b-5p
ENSMUSG00000034659	mmu-miR-188-3p
ENSMUSG00000034659	mmu-miR-34b-3p
ENSMUSG00000034659	mmu-miR-34b-5p
ENSMUSG00000034659	mmu-miR-362-5p
ENSMUSG00000034663	mmu-miR-188-3p
ENSMUSG00000034663	mmu-miR-342-3p
ENSMUSG00000034663	mmu-miR-34b-3p
ENSMUSG00000034663	mmu-miR-34b-5p
ENSMUSG00000034663	mmu-miR-409-3p
ENSMUSG00000034663	mmu-miR-450b-5p
ENSMUSG00000034663	mmu-miR-466n-3p
ENSMUSG00000034663	mmu-miR-532-5p
ENSMUSG00000034663	mmu-miR-542-3p
ENSMUSG00000034663	mmu-miR-669f-3p
ENSMUSG00000034664	mmu-miR-188-3p
ENSMUSG00000034664	mmu-miR-34b-3p
ENSMUSG00000034664	mmu-miR-501-3p
ENSMUSG00000034673	mmu-miR-362-3p
ENSMUSG00000034673	mmu-miR-532-3p
ENSMUSG00000034673	mmu-miR-542-3p
ENSMUSG00000034673	mmu-miR-542-5p
ENSMUSG00000034674	mmu-miR-151-3p
ENSMUSG00000034674	mmu-miR-188-3p
ENSMUSG00000034674	mmu-miR-362-5p
ENSMUSG00000034674	mmu-miR-409-3p
ENSMUSG00000034674	mmu-miR-532-5p
ENSMUSG00000034674	mmu-miR-542-3p
ENSMUSG00000034675	mmu-miR-188-3p
ENSMUSG00000034681	mmu-miR-34b-5p
ENSMUSG00000034681	mmu-miR-362-3p
ENSMUSG00000034681	mmu-miR-501-5p
ENSMUSG00000034681	mmu-miR-542-3p
ENSMUSG00000034707	mmu-miR-107-3p
ENSMUSG00000034707	mmu-miR-1198-5p
ENSMUSG00000034707	mmu-miR-151-3p
ENSMUSG00000034707	mmu-miR-188-3p
ENSMUSG00000034707	mmu-miR-339-3p
ENSMUSG00000034707	mmu-miR-34b-5p
ENSMUSG00000034707	mmu-miR-450b-5p
ENSMUSG00000034707	mmu-miR-532-3p
ENSMUSG00000034707	mmu-miR-542-3p
ENSMUSG00000034707	mmu-miR-542-5p
ENSMUSG00000034709	mmu-miR-1198-5p
ENSMUSG00000034709	mmu-miR-669f-3p
ENSMUSG00000034709	mmu-miR-93-5p
ENSMUSG00000034723	mmu-miR-151-3p
ENSMUSG00000034723	mmu-miR-188-3p
ENSMUSG00000034723	mmu-miR-188-5p
ENSMUSG00000034723	mmu-miR-342-3p
ENSMUSG00000034723	mmu-miR-34b-3p
ENSMUSG00000034723	mmu-miR-34b-5p
ENSMUSG00000034723	mmu-miR-362-3p
ENSMUSG00000034723	mmu-miR-363-5p
ENSMUSG00000034723	mmu-miR-450b-5p
ENSMUSG00000034723	mmu-miR-501-3p
ENSMUSG00000034723	mmu-miR-532-5p
ENSMUSG00000034724	mmu-miR-188-3p
ENSMUSG00000034724	mmu-miR-3074-1-3p
ENSMUSG00000034724	mmu-miR-34b-5p
ENSMUSG00000034724	mmu-miR-409-3p
ENSMUSG00000034724	mmu-miR-669f-3p
ENSMUSG00000034731	mmu-miR-3074-1-3p
ENSMUSG00000034731	mmu-miR-501-5p
ENSMUSG00000034731	mmu-miR-532-5p
ENSMUSG00000034744	mmu-miR-1187
ENSMUSG00000034744	mmu-miR-1198-5p
ENSMUSG00000034744	mmu-miR-532-3p
ENSMUSG00000034748	mmu-miR-1187
ENSMUSG00000034748	mmu-miR-188-3p
ENSMUSG00000034748	mmu-miR-466d-5p
ENSMUSG00000034748	mmu-miR-466k
ENSMUSG00000034748	mmu-miR-532-5p
ENSMUSG00000034757	mmu-miR-151-3p
ENSMUSG00000034757	mmu-miR-188-5p
ENSMUSG00000034757	mmu-miR-362-3p
ENSMUSG00000034757	mmu-miR-362-5p
ENSMUSG00000034757	mmu-miR-450b-5p
ENSMUSG00000034757	mmu-miR-532-5p
ENSMUSG00000034758	mmu-miR-34b-3p
ENSMUSG00000034761	mmu-miR-188-5p
ENSMUSG00000034761	mmu-miR-362-5p
ENSMUSG00000034761	mmu-miR-363-5p
ENSMUSG00000034761	mmu-miR-501-5p
ENSMUSG00000034762	mmu-miR-409-3p
ENSMUSG00000034762	mmu-miR-669f-3p
ENSMUSG00000034773	mmu-miR-34b-3p
ENSMUSG00000034773	mmu-miR-501-3p
ENSMUSG00000034773	mmu-miR-532-3p
ENSMUSG00000034781	mmu-miR-3091-3p
ENSMUSG00000034781	mmu-miR-342-3p
ENSMUSG00000034781	mmu-miR-363-5p
ENSMUSG00000034781	mmu-miR-532-3p
ENSMUSG00000034781	mmu-miR-669f-3p
ENSMUSG00000034786	mmu-miR-3091-3p
ENSMUSG00000034786	mmu-miR-342-3p
ENSMUSG00000034786	mmu-miR-542-5p
ENSMUSG00000034792	mmu-miR-188-3p
ENSMUSG00000034799	mmu-miR-188-3p
ENSMUSG00000034799	mmu-miR-188-5p
ENSMUSG00000034799	mmu-miR-409-3p
ENSMUSG00000034799	mmu-miR-450b-5p
ENSMUSG00000034799	mmu-miR-466d-5p
ENSMUSG00000034799	mmu-miR-532-3p
ENSMUSG00000034799	mmu-miR-542-3p
ENSMUSG00000034799	mmu-miR-542-5p
ENSMUSG00000034801	mmu-miR-152-3p
ENSMUSG00000034801	mmu-miR-15a-5p
ENSMUSG00000034801	mmu-miR-320-3p
ENSMUSG00000034801	mmu-miR-381-3p
ENSMUSG00000034801	mmu-miR-450b-5p
ENSMUSG00000034807	mmu-miR-151-3p
ENSMUSG00000034807	mmu-miR-188-5p
ENSMUSG00000034807	mmu-miR-362-5p
ENSMUSG00000034807	mmu-miR-501-5p
ENSMUSG00000034807	mmu-miR-532-5p
ENSMUSG00000034807	mmu-miR-669f-3p
ENSMUSG00000034820	mmu-miR-188-3p
ENSMUSG00000034820	mmu-miR-188-5p
ENSMUSG00000034820	mmu-miR-342-3p
ENSMUSG00000034820	mmu-miR-450b-5p
ENSMUSG00000034820	mmu-miR-532-5p
ENSMUSG00000034820	mmu-miR-542-3p
ENSMUSG00000034820	mmu-miR-542-5p
ENSMUSG00000034832	mmu-miR-1198-5p
ENSMUSG00000034832	mmu-miR-151-3p
ENSMUSG00000034832	mmu-miR-188-3p
ENSMUSG00000034832	mmu-miR-3074-1-3p
ENSMUSG00000034832	mmu-miR-342-3p
ENSMUSG00000034832	mmu-miR-363-5p
ENSMUSG00000034832	mmu-miR-434-5p
ENSMUSG00000034832	mmu-miR-466d-5p
ENSMUSG00000034832	mmu-miR-466n-3p
ENSMUSG00000034832	mmu-miR-501-3p
ENSMUSG00000034832	mmu-miR-532-3p
ENSMUSG00000034832	mmu-miR-542-3p
ENSMUSG00000034832	mmu-miR-669f-3p
ENSMUSG00000034850	mmu-miR-188-3p
ENSMUSG00000034850	mmu-miR-188-5p
ENSMUSG00000034850	mmu-miR-3091-3p
ENSMUSG00000034850	mmu-miR-342-3p
ENSMUSG00000034850	mmu-miR-34b-5p
ENSMUSG00000034850	mmu-miR-362-5p
ENSMUSG00000034850	mmu-miR-450b-5p
ENSMUSG00000034850	mmu-miR-466d-5p
ENSMUSG00000034850	mmu-miR-466k
ENSMUSG00000034850	mmu-miR-532-3p
ENSMUSG00000034850	mmu-miR-532-5p
ENSMUSG00000034850	mmu-miR-542-3p
ENSMUSG00000034850	mmu-miR-542-5p
ENSMUSG00000034853	mmu-miR-1198-5p
ENSMUSG00000034853	mmu-miR-188-3p
ENSMUSG00000034853	mmu-miR-3074-1-3p
ENSMUSG00000034853	mmu-miR-339-3p
ENSMUSG00000034853	mmu-miR-342-3p
ENSMUSG00000034853	mmu-miR-34b-5p
ENSMUSG00000034853	mmu-miR-362-3p
ENSMUSG00000034853	mmu-miR-362-5p
ENSMUSG00000034853	mmu-miR-409-3p
ENSMUSG00000034853	mmu-miR-450b-5p
ENSMUSG00000034853	mmu-miR-532-3p
ENSMUSG00000034853	mmu-miR-542-3p
ENSMUSG00000034853	mmu-miR-542-5p
ENSMUSG00000034854	mmu-miR-362-5p
ENSMUSG00000034854	mmu-miR-532-3p
ENSMUSG00000034858	mmu-miR-221-3p
ENSMUSG00000034858	mmu-miR-362-3p
ENSMUSG00000034858	mmu-miR-363-3p
ENSMUSG00000034858	mmu-miR-450b-5p
ENSMUSG00000034858	mmu-miR-466n-3p
ENSMUSG00000034867	mmu-miR-151-3p
ENSMUSG00000034867	mmu-miR-342-3p
ENSMUSG00000034867	mmu-miR-466n-3p
ENSMUSG00000034867	mmu-miR-501-5p
ENSMUSG00000034868	mmu-miR-3091-3p
ENSMUSG00000034868	mmu-miR-466d-5p
ENSMUSG00000034868	mmu-miR-466k
ENSMUSG00000034868	mmu-miR-542-3p
ENSMUSG00000034883	mmu-miR-409-3p
ENSMUSG00000034883	mmu-miR-466n-3p
ENSMUSG00000034883	mmu-miR-669f-3p
ENSMUSG00000034889	mmu-miR-188-3p
ENSMUSG00000034889	mmu-miR-501-5p
ENSMUSG00000034893	mmu-miR-151-3p
ENSMUSG00000034893	mmu-miR-188-3p
ENSMUSG00000034893	mmu-miR-188-5p
ENSMUSG00000034893	mmu-miR-342-3p
ENSMUSG00000034893	mmu-miR-450b-5p
ENSMUSG00000034893	mmu-miR-532-3p
ENSMUSG00000034893	mmu-miR-532-5p
ENSMUSG00000034893	mmu-miR-542-3p
ENSMUSG00000034898	mmu-miR-362-5p
ENSMUSG00000034902	mmu-miR-362-3p
ENSMUSG00000034902	mmu-miR-450b-5p
ENSMUSG00000034902	mmu-miR-532-5p
ENSMUSG00000034902	mmu-miR-542-3p
ENSMUSG00000034906	mmu-miR-151-3p
ENSMUSG00000034906	mmu-miR-363-5p
ENSMUSG00000034906	mmu-miR-434-5p
ENSMUSG00000034908	mmu-miR-151-3p
ENSMUSG00000034908	mmu-miR-188-3p
ENSMUSG00000034908	mmu-miR-34b-5p
ENSMUSG00000034908	mmu-miR-466d-5p
ENSMUSG00000034908	mmu-miR-532-3p
ENSMUSG00000034926	mmu-miR-151-3p
ENSMUSG00000034926	mmu-miR-188-3p
ENSMUSG00000034926	mmu-miR-188-5p
ENSMUSG00000034926	mmu-miR-3091-3p
ENSMUSG00000034926	mmu-miR-409-3p
ENSMUSG00000034926	mmu-miR-466n-3p
ENSMUSG00000034926	mmu-miR-532-5p
ENSMUSG00000034926	mmu-miR-542-3p
ENSMUSG00000034926	mmu-miR-542-5p
ENSMUSG00000034928	mmu-miR-151-3p
ENSMUSG00000034928	mmu-miR-188-3p
ENSMUSG00000034928	mmu-miR-188-5p
ENSMUSG00000034928	mmu-miR-22-3p
ENSMUSG00000034928	mmu-miR-221-3p
ENSMUSG00000034928	mmu-miR-34b-5p
ENSMUSG00000034928	mmu-miR-362-3p
ENSMUSG00000034928	mmu-miR-363-3p
ENSMUSG00000034928	mmu-miR-363-5p
ENSMUSG00000034928	mmu-miR-410-3p
ENSMUSG00000034928	mmu-miR-450b-5p
ENSMUSG00000034928	mmu-miR-466d-5p
ENSMUSG00000034928	mmu-miR-532-3p
ENSMUSG00000034930	mmu-miR-188-3p
ENSMUSG00000034930	mmu-miR-532-3p
ENSMUSG00000034931	mmu-miR-151-3p
ENSMUSG00000034931	mmu-miR-466d-5p
ENSMUSG00000034936	mmu-miR-188-5p
ENSMUSG00000034936	mmu-miR-34b-5p
ENSMUSG00000034936	mmu-miR-434-5p
ENSMUSG00000034940	mmu-miR-151-3p
ENSMUSG00000034940	mmu-miR-362-3p
ENSMUSG00000034940	mmu-miR-362-5p
ENSMUSG00000034940	mmu-miR-450b-5p
ENSMUSG00000034940	mmu-miR-501-5p
ENSMUSG00000034940	mmu-miR-542-3p
ENSMUSG00000034947	mmu-miR-188-3p
ENSMUSG00000034947	mmu-miR-3091-3p
ENSMUSG00000034947	mmu-miR-342-3p
ENSMUSG00000034947	mmu-miR-450b-5p
ENSMUSG00000034947	mmu-miR-542-3p
ENSMUSG00000034947	mmu-miR-542-5p
ENSMUSG00000034949	mmu-miR-542-3p
ENSMUSG00000034951	mmu-miR-342-3p
ENSMUSG00000034959	mmu-miR-409-3p
ENSMUSG00000034973	mmu-miR-130b-5p
ENSMUSG00000034973	mmu-miR-151-3p
ENSMUSG00000034973	mmu-miR-450b-5p
ENSMUSG00000034973	mmu-miR-466d-5p
ENSMUSG00000034973	mmu-miR-669f-3p
ENSMUSG00000034973	mmu-miR-92a-2-5p
ENSMUSG00000034974	mmu-miR-532-3p
ENSMUSG00000034974	mmu-miR-542-5p
ENSMUSG00000034987	mmu-miR-188-3p
ENSMUSG00000034987	mmu-miR-188-5p
ENSMUSG00000034987	mmu-miR-34b-5p
ENSMUSG00000034987	mmu-miR-362-5p
ENSMUSG00000034987	mmu-miR-450b-5p
ENSMUSG00000034987	mmu-miR-466d-5p
ENSMUSG00000034987	mmu-miR-466k
ENSMUSG00000034987	mmu-miR-542-3p
ENSMUSG00000034990	mmu-miR-151-3p
ENSMUSG00000034993	mmu-miR-188-3p
ENSMUSG00000034993	mmu-miR-342-3p
ENSMUSG00000034993	mmu-miR-34b-5p
ENSMUSG00000034993	mmu-miR-362-3p
ENSMUSG00000034993	mmu-miR-363-5p
ENSMUSG00000034993	mmu-miR-532-3p
ENSMUSG00000034993	mmu-miR-542-3p
ENSMUSG00000034993	mmu-miR-669f-3p
ENSMUSG00000034994	mmu-miR-151-3p
ENSMUSG00000034994	mmu-miR-188-3p
ENSMUSG00000034994	mmu-miR-34b-5p
ENSMUSG00000034998	mmu-miR-188-3p
ENSMUSG00000034998	mmu-miR-188-5p
ENSMUSG00000034998	mmu-miR-221-3p
ENSMUSG00000034998	mmu-miR-3074-1-3p
ENSMUSG00000034998	mmu-miR-34a-5p
ENSMUSG00000034998	mmu-miR-34b-5p
ENSMUSG00000034998	mmu-miR-362-5p
ENSMUSG00000034998	mmu-miR-409-3p
ENSMUSG00000034998	mmu-miR-450b-5p
ENSMUSG00000034998	mmu-miR-466d-5p
ENSMUSG00000034998	mmu-miR-466k
ENSMUSG00000034998	mmu-miR-466n-3p
ENSMUSG00000034998	mmu-miR-542-3p
ENSMUSG00000035000	mmu-miR-1187
ENSMUSG00000035000	mmu-miR-1198-5p
ENSMUSG00000035000	mmu-miR-151-3p
ENSMUSG00000035000	mmu-miR-3074-1-3p
ENSMUSG00000035000	mmu-miR-34b-5p
ENSMUSG00000035000	mmu-miR-363-5p
ENSMUSG00000035000	mmu-miR-450b-5p
ENSMUSG00000035000	mmu-miR-542-3p
ENSMUSG00000035007	mmu-miR-1187
ENSMUSG00000035007	mmu-miR-3074-1-3p
ENSMUSG00000035007	mmu-miR-450b-5p
ENSMUSG00000035007	mmu-miR-466k
ENSMUSG00000035011	mmu-miR-151-3p
ENSMUSG00000035011	mmu-miR-188-3p
ENSMUSG00000035011	mmu-miR-339-3p
ENSMUSG00000035011	mmu-miR-342-3p
ENSMUSG00000035011	mmu-miR-34b-5p
ENSMUSG00000035011	mmu-miR-362-3p
ENSMUSG00000035011	mmu-miR-363-5p
ENSMUSG00000035011	mmu-miR-532-5p
ENSMUSG00000035011	mmu-miR-542-3p
ENSMUSG00000035011	mmu-miR-542-5p
ENSMUSG00000035011	mmu-miR-669f-3p
ENSMUSG00000035021	mmu-miR-155-3p
ENSMUSG00000035021	mmu-miR-188-5p
ENSMUSG00000035021	mmu-miR-34b-3p
ENSMUSG00000035021	mmu-miR-409-3p
ENSMUSG00000035024	mmu-miR-188-3p
ENSMUSG00000035024	mmu-miR-34b-5p
ENSMUSG00000035024	mmu-miR-409-3p
ENSMUSG00000035024	mmu-miR-532-3p
ENSMUSG00000035027	mmu-miR-151-3p
ENSMUSG00000035027	mmu-miR-188-3p
ENSMUSG00000035027	mmu-miR-188-5p
ENSMUSG00000035027	mmu-miR-34b-5p
ENSMUSG00000035027	mmu-miR-362-5p
ENSMUSG00000035027	mmu-miR-363-3p
ENSMUSG00000035027	mmu-miR-363-5p
ENSMUSG00000035027	mmu-miR-501-5p
ENSMUSG00000035027	mmu-miR-532-3p
ENSMUSG00000035033	mmu-miR-151-3p
ENSMUSG00000035033	mmu-miR-342-3p
ENSMUSG00000035033	mmu-miR-363-5p
ENSMUSG00000035033	mmu-miR-381-3p
ENSMUSG00000035033	mmu-miR-434-5p
ENSMUSG00000035033	mmu-miR-450b-5p
ENSMUSG00000035051	mmu-miR-466n-3p
ENSMUSG00000035062	mmu-miR-151-3p
ENSMUSG00000035062	mmu-miR-188-5p
ENSMUSG00000035062	mmu-miR-34b-3p
ENSMUSG00000035062	mmu-miR-34b-5p
ENSMUSG00000035064	mmu-miR-342-3p
ENSMUSG00000035064	mmu-miR-34b-5p
ENSMUSG00000035064	mmu-miR-532-3p
ENSMUSG00000035069	mmu-miR-34b-5p
ENSMUSG00000035069	mmu-miR-363-5p
ENSMUSG00000035086	mmu-miR-188-3p
ENSMUSG00000035086	mmu-miR-466n-3p
ENSMUSG00000035086	mmu-miR-501-5p
ENSMUSG00000035093	mmu-miR-1198-5p
ENSMUSG00000035093	mmu-miR-188-3p
ENSMUSG00000035093	mmu-miR-188-5p
ENSMUSG00000035093	mmu-miR-342-3p
ENSMUSG00000035093	mmu-miR-362-3p
ENSMUSG00000035093	mmu-miR-409-3p
ENSMUSG00000035093	mmu-miR-450b-5p
ENSMUSG00000035093	mmu-miR-466n-3p
ENSMUSG00000035093	mmu-miR-532-3p
ENSMUSG00000035093	mmu-miR-542-5p
ENSMUSG00000035093	mmu-miR-669f-3p
ENSMUSG00000035105	mmu-miR-188-3p
ENSMUSG00000035105	mmu-miR-450b-5p
ENSMUSG00000035105	mmu-miR-532-3p
ENSMUSG00000035105	mmu-miR-542-3p
ENSMUSG00000035107	mmu-miR-188-3p
ENSMUSG00000035107	mmu-miR-188-5p
ENSMUSG00000035107	mmu-miR-342-3p
ENSMUSG00000035107	mmu-miR-34b-3p
ENSMUSG00000035107	mmu-miR-34b-5p
ENSMUSG00000035107	mmu-miR-362-5p
ENSMUSG00000035107	mmu-miR-363-5p
ENSMUSG00000035107	mmu-miR-450b-5p
ENSMUSG00000035107	mmu-miR-466d-5p
ENSMUSG00000035107	mmu-miR-466k
ENSMUSG00000035107	mmu-miR-532-3p
ENSMUSG00000035107	mmu-miR-532-5p
ENSMUSG00000035107	mmu-miR-542-3p
ENSMUSG00000035107	mmu-miR-669f-3p
ENSMUSG00000035109	mmu-miR-188-3p
ENSMUSG00000035109	mmu-miR-342-3p
ENSMUSG00000035109	mmu-miR-34b-3p
ENSMUSG00000035109	mmu-miR-450b-5p
ENSMUSG00000035109	mmu-miR-542-3p
ENSMUSG00000035112	mmu-miR-188-5p
ENSMUSG00000035112	mmu-miR-532-3p
ENSMUSG00000035125	mmu-miR-1198-5p
ENSMUSG00000035125	mmu-miR-151-3p
ENSMUSG00000035125	mmu-miR-466d-5p
ENSMUSG00000035125	mmu-miR-466n-3p
ENSMUSG00000035125	mmu-miR-532-3p
ENSMUSG00000035125	mmu-miR-542-3p
ENSMUSG00000035125	mmu-miR-669f-3p
ENSMUSG00000035126	mmu-miR-151-3p
ENSMUSG00000035126	mmu-miR-188-5p
ENSMUSG00000035126	mmu-miR-34b-5p
ENSMUSG00000035126	mmu-miR-362-3p
ENSMUSG00000035126	mmu-miR-450b-5p
ENSMUSG00000035126	mmu-miR-466d-5p
ENSMUSG00000035126	mmu-miR-532-3p
ENSMUSG00000035126	mmu-miR-542-3p
ENSMUSG00000035139	mmu-miR-532-3p
ENSMUSG00000035142	mmu-miR-466n-3p
ENSMUSG00000035150	mmu-miR-151-3p
ENSMUSG00000035150	mmu-miR-188-3p
ENSMUSG00000035150	mmu-miR-188-5p
ENSMUSG00000035150	mmu-miR-3074-1-3p
ENSMUSG00000035150	mmu-miR-342-3p
ENSMUSG00000035150	mmu-miR-34b-3p
ENSMUSG00000035150	mmu-miR-34b-5p
ENSMUSG00000035150	mmu-miR-362-5p
ENSMUSG00000035150	mmu-miR-532-5p
ENSMUSG00000035150	mmu-miR-542-3p
ENSMUSG00000035150	mmu-miR-542-5p
ENSMUSG00000035151	mmu-miR-1187
ENSMUSG00000035151	mmu-miR-151-3p
ENSMUSG00000035151	mmu-miR-188-3p
ENSMUSG00000035151	mmu-miR-188-5p
ENSMUSG00000035151	mmu-miR-342-3p
ENSMUSG00000035151	mmu-miR-34b-5p
ENSMUSG00000035151	mmu-miR-362-3p
ENSMUSG00000035151	mmu-miR-409-3p
ENSMUSG00000035151	mmu-miR-450b-5p
ENSMUSG00000035151	mmu-miR-466d-5p
ENSMUSG00000035151	mmu-miR-466k
ENSMUSG00000035151	mmu-miR-466n-3p
ENSMUSG00000035151	mmu-miR-501-3p
ENSMUSG00000035151	mmu-miR-501-5p
ENSMUSG00000035151	mmu-miR-532-3p
ENSMUSG00000035151	mmu-miR-542-3p
ENSMUSG00000035152	mmu-miR-1198-5p
ENSMUSG00000035152	mmu-miR-188-3p
ENSMUSG00000035152	mmu-miR-188-5p
ENSMUSG00000035152	mmu-miR-3091-3p
ENSMUSG00000035152	mmu-miR-342-3p
ENSMUSG00000035152	mmu-miR-34b-3p
ENSMUSG00000035152	mmu-miR-409-3p
ENSMUSG00000035152	mmu-miR-450b-5p
ENSMUSG00000035152	mmu-miR-532-3p
ENSMUSG00000035158	mmu-miR-1187
ENSMUSG00000035158	mmu-miR-1198-5p
ENSMUSG00000035158	mmu-miR-151-3p
ENSMUSG00000035158	mmu-miR-152-3p
ENSMUSG00000035158	mmu-miR-188-3p
ENSMUSG00000035158	mmu-miR-342-3p
ENSMUSG00000035158	mmu-miR-363-3p
ENSMUSG00000035158	mmu-miR-363-5p
ENSMUSG00000035158	mmu-miR-409-3p
ENSMUSG00000035158	mmu-miR-450b-5p
ENSMUSG00000035158	mmu-miR-466n-3p
ENSMUSG00000035158	mmu-miR-532-3p
ENSMUSG00000035158	mmu-miR-532-5p
ENSMUSG00000035158	mmu-miR-669f-3p
ENSMUSG00000035161	mmu-miR-151-3p
ENSMUSG00000035161	mmu-miR-342-3p
ENSMUSG00000035161	mmu-miR-34b-5p
ENSMUSG00000035161	mmu-miR-542-3p
ENSMUSG00000035161	mmu-miR-669f-3p
ENSMUSG00000035168	mmu-miR-151-3p
ENSMUSG00000035168	mmu-miR-362-3p
ENSMUSG00000035168	mmu-miR-362-5p
ENSMUSG00000035168	mmu-miR-363-5p
ENSMUSG00000035168	mmu-miR-450b-5p
ENSMUSG00000035168	mmu-miR-532-3p
ENSMUSG00000035168	mmu-miR-542-3p
ENSMUSG00000035168	mmu-miR-93-5p
ENSMUSG00000035171	mmu-miR-1187
ENSMUSG00000035171	mmu-miR-342-3p
ENSMUSG00000035171	mmu-miR-409-3p
ENSMUSG00000035171	mmu-miR-466k
ENSMUSG00000035171	mmu-miR-466n-3p
ENSMUSG00000035171	mmu-miR-669f-3p
ENSMUSG00000035181	mmu-miR-151-3p
ENSMUSG00000035181	mmu-miR-188-5p
ENSMUSG00000035181	mmu-miR-34b-5p
ENSMUSG00000035181	mmu-miR-542-3p
ENSMUSG00000035199	mmu-miR-151-3p
ENSMUSG00000035199	mmu-miR-434-5p
ENSMUSG00000035199	mmu-miR-450b-5p
ENSMUSG00000035199	mmu-miR-532-3p
ENSMUSG00000035199	mmu-miR-532-5p
ENSMUSG00000035202	mmu-miR-151-3p
ENSMUSG00000035202	mmu-miR-188-3p
ENSMUSG00000035202	mmu-miR-188-5p
ENSMUSG00000035202	mmu-miR-3091-3p
ENSMUSG00000035202	mmu-miR-342-3p
ENSMUSG00000035202	mmu-miR-501-5p
ENSMUSG00000035203	mmu-miR-34b-3p
ENSMUSG00000035203	mmu-miR-363-5p
ENSMUSG00000035203	mmu-miR-532-3p
ENSMUSG00000035208	mmu-miR-188-5p
ENSMUSG00000035208	mmu-miR-34b-3p
ENSMUSG00000035208	mmu-miR-434-5p
ENSMUSG00000035208	mmu-miR-542-5p
ENSMUSG00000035208	mmu-miR-669f-3p
