#Gene name	I/C_0h	I/C_2h	I/C_6h	I/C_12h	I/C_18h	I/C_24h
ENSMUSG00000086859	0.098003	0.001641	0.157362	-0.066669	0.152207	-0.131419
ENSMUSG00000086860	-0.280272	1.064616	2.482356	1.313500	1.481616	1.903896
ENSMUSG00000086861	0.132227	0.357091	0.073309	-0.041500	0.223728	-0.120695
ENSMUSG00000086862	-0.383755	0.525520	0.200018	0.862418	0.310045	0.209619
ENSMUSG00000086863	0.350206	-0.423509	0.584890	1.136374	0.857601	1.633975
ENSMUSG00000086866	-0.879229	0.279289	-0.108879	1.096964	0.318387	1.316105
ENSMUSG00000086867	-0.584838	0.012822	-0.221892	-0.418616	-0.018843	0.112920
ENSMUSG00000086868	0.222934	-0.316582	0.066869	0.398188	0.612666	0.256194
ENSMUSG00000086873	0.634835	-0.322852	-0.119249	-0.673453	0.048381	-0.274229
ENSMUSG00000086877	0.317379	-0.131205	-0.023804	-0.478894	-0.157711	-0.465235
ENSMUSG00000086884	0.254136	-0.327052	-0.248832	-0.161039	-0.293849	-0.280819
ENSMUSG00000086887	-0.528669	-0.362758	-0.523045	0.605793	-0.230764	0.585422
ENSMUSG00000086890	-0.584684	-0.145024	0.054990	-0.136406	0.418707	-0.157421
ENSMUSG00000086891	-0.495494	-0.256965	-0.506716	-0.413854	-0.314868	-0.370916
ENSMUSG00000086894	0.233370	0.787938	1.478914	0.959816	1.752055	2.242936
ENSMUSG00000086898	-0.169348	-0.120154	-0.678322	0.235602	-0.329174	-0.233853
ENSMUSG00000086902	-0.446149	-0.634296	-0.389663	0.336777	-0.096606	0.185260
ENSMUSG00000086904	-0.749153	-0.040048	0.050185	0.114510	0.068139	0.151441
ENSMUSG00000086913	0.794742	-0.132852	0.119296	-0.059699	0.230472	0.271877
ENSMUSG00000086914	1.213121	0.844698	0.642800	-0.032394	0.174866	0.175681
ENSMUSG00000086915	0.869861	0.994121	0.739405	0.730289	0.343178	0.428676
ENSMUSG00000086917	-0.253314	0.121158	-0.276016	-0.137661	-0.042772	-0.139754
ENSMUSG00000086918	0.141288	-0.060476	0.288025	0.250704	0.090759	0.471930
ENSMUSG00000086919	-0.407036	-0.846857	0.383224	1.024059	0.804881	-0.048579
ENSMUSG00000086923	-0.348349	0.096616	-0.193487	0.289697	0.017971	0.267023
ENSMUSG00000086925	-0.415806	0.161760	0.221020	0.046785	0.548036	0.188768
ENSMUSG00000086926	0.354050	0.187950	0.012186	0.691558	-0.027984	0.048472
ENSMUSG00000086929	0.181233	0.010225	0.006053	0.108187	0.038274	-0.105684
ENSMUSG00000086931	-0.285657	0.148038	-0.196857	0.209575	-0.731316	-1.087894
ENSMUSG00000086932	-0.379919	0.624770	-0.093740	1.267710	1.595088	0.113973
ENSMUSG00000086938	-0.754957	0.036349	0.076526	-0.176219	0.271774	0.296683
ENSMUSG00000086939	0.038007	0.016645	-0.232067	-0.293479	0.065673	0.174075
ENSMUSG00000086940	0.612368	0.135365	-0.078524	-0.392067	0.099553	-0.329253
ENSMUSG00000086942	0.129004	0.078027	0.215968	0.016885	0.130100	-0.097543
ENSMUSG00000086943	0.024045	-0.127368	0.124816	-0.665315	-0.063722	-0.043870
ENSMUSG00000086945	-1.405523	-0.367420	-0.666677	0.008917	-0.139614	0.392610
ENSMUSG00000086946	0.110937	0.675804	0.637436	0.449160	0.511080	0.398886
ENSMUSG00000086947	-0.279541	0.489955	1.043610	0.632422	0.945911	0.107204
ENSMUSG00000086948	-0.140023	0.591798	0.183043	0.571360	0.577238	0.420133
ENSMUSG00000086952	-0.171190	-0.055803	0.015865	0.035010	-0.160374	-0.210963
ENSMUSG00000086962	-0.269018	0.462825	0.292927	0.042974	0.356122	0.138156
ENSMUSG00000086965	1.062065	0.254016	0.337050	-0.234442	0.199972	-0.056423
ENSMUSG00000086980	-0.871082	0.106547	-0.467896	0.536537	0.135328	0.409681
ENSMUSG00000086984	0.503080	0.392000	0.781351	0.704024	1.202835	1.223794
ENSMUSG00000086987	0.366156	0.168752	0.330679	0.338013	-0.159560	0.659275
ENSMUSG00000086993	-0.326357	-0.043038	0.009038	0.456304	0.815609	0.688527
ENSMUSG00000086994	-0.190467	0.421524	0.254587	-0.078699	0.087188	0.118270
ENSMUSG00000086995	-0.463326	-0.592470	0.090027	0.525468	0.070719	0.033773
ENSMUSG00000086997	0.708574	0.243903	0.218104	-0.351298	0.027945	-0.309401
ENSMUSG00000086999	-0.515657	0.295464	-0.049100	0.191151	0.181091	-0.011807
ENSMUSG00000087001	-0.830088	-0.030260	-0.185576	0.614803	0.234146	0.648166
ENSMUSG00000087002	0.085482	0.615538	-0.174402	0.077907	-0.344687	0.444406
ENSMUSG00000087010	0.777748	-0.571352	-0.031508	1.571143	0.823712	1.573677
ENSMUSG00000087011	0.077402	0.024000	0.203368	0.086298	-0.040876	-0.199114
ENSMUSG00000087013	-0.338443	0.197236	-0.269535	-0.213120	0.005236	0.114574
ENSMUSG00000087016	0.857396	0.173112	0.620261	-0.061778	0.157978	-0.139101
ENSMUSG00000087017	1.472471	0.584766	0.667399	-0.083592	-0.054339	0.788998
ENSMUSG00000087018	-0.321625	0.297702	0.014612	-0.023867	-0.182464	-0.043131
ENSMUSG00000087020	0.830294	-0.030568	0.079056	-0.387145	-0.035500	0.201184
ENSMUSG00000087026	0.413711	-0.142836	-0.459176	-0.661010	-0.296841	-0.697946
ENSMUSG00000087027	-0.289548	0.919921	0.909730	-0.025822	0.063368	-0.279427
ENSMUSG00000087028	-0.209404	-0.430973	-0.223608	-0.110009	-0.042847	-0.155777
ENSMUSG00000087036	-0.641992	0.401903	0.296429	-0.031613	0.370819	0.118038
ENSMUSG00000087037	-0.121152	0.004886	0.234495	0.546816	0.173359	0.340413
ENSMUSG00000087043	0.220945	0.297580	0.249549	0.438563	0.188021	0.379867
ENSMUSG00000087047	-0.182985	-0.149163	-0.286804	0.163697	-0.102983	-0.206375
ENSMUSG00000087050	0.677158	-0.028920	0.218174	-0.292906	-0.390491	-0.504894
ENSMUSG00000087052	-0.216851	-0.701867	-0.938307	-0.807799	-0.577715	-0.542578
ENSMUSG00000087057	-0.243156	-0.228471	-0.049047	-0.102856	0.059883	-0.146178
ENSMUSG00000087058	-0.584252	0.102815	0.541845	0.985807	0.638132	0.269487
ENSMUSG00000087059	-1.070293	2.507962	0.328166	-0.169910	0.420112	0.300457
ENSMUSG00000087060	-1.088340	1.070115	0.556181	1.373606	1.036178	1.309598
ENSMUSG00000087063	0.447352	-0.512526	-0.621633	0.071817	-0.268327	-0.102927
ENSMUSG00000087066	-0.439959	-1.012640	-0.533600	-0.520468	-0.362984	-0.739360
ENSMUSG00000087067	0.089910	-0.474920	-0.355708	-0.402159	0.091269	-0.504135
ENSMUSG00000087071	-0.345733	-0.065320	-0.085814	-0.145750	-0.281761	-0.175650
ENSMUSG00000087075	-0.430787	0.104730	0.036743	0.218934	-0.357408	0.142697
ENSMUSG00000087076	-0.828038	0.175697	0.475156	-0.156221	0.566915	0.359894
ENSMUSG00000087079	-0.012082	0.172001	0.982086	0.764557	-0.079586	0.553365
ENSMUSG00000087085	0.229894	0.667857	0.767576	0.548344	0.615658	0.392445
ENSMUSG00000087088	-0.066135	0.087500	0.105135	0.094347	0.373542	0.276940
ENSMUSG00000087089	-1.123956	0.065949	0.567811	-0.037257	-0.017257	-0.037756
ENSMUSG00000087090	0.410949	0.294220	-0.501237	-0.592410	0.092521	-0.881661
ENSMUSG00000087094	-0.052372	-0.189262	-0.219443	-0.083153	-0.318669	-0.447151
ENSMUSG00000087095	-0.053797	-0.045023	0.044066	0.000318	-0.103086	0.082586
ENSMUSG00000087097	0.199914	0.091521	0.367580	-0.069285	0.106360	-0.207974
ENSMUSG00000087100	0.096659	0.068266	0.786755	0.825257	0.737417	0.720752
ENSMUSG00000087107	-0.048969	-0.315082	-0.210866	-0.344199	-0.081668	0.060214
ENSMUSG00000087108	-0.777022	-0.157598	-0.486793	0.162601	-0.002284	-0.117625
ENSMUSG00000087113	0.059904	-0.311518	-0.114200	-0.556416	-0.670647	-0.656160
ENSMUSG00000087114	-0.390044	-0.090094	0.072286	0.956592	-0.035049	0.352124
ENSMUSG00000087115	-2.328261	0.809582	0.248847	0.219593	0.167617	0.011966
ENSMUSG00000087117	0.824936	0.293990	0.571439	0.338197	0.851848	0.490506
ENSMUSG00000087120	0.115201	-0.076955	-0.198827	-0.490845	-0.245756	-0.577174
ENSMUSG00000087125	0.593073	1.208487	0.660273	0.499404	0.956416	0.557121
ENSMUSG00000087127	-0.260910	-0.024739	-0.079220	0.144109	0.300005	0.049890
ENSMUSG00000087128	0.274387	0.073612	0.211446	-0.002894	0.201597	0.027744
ENSMUSG00000087129	-0.099998	-0.240880	-0.145306	0.230833	0.114456	0.296343
ENSMUSG00000087131	0.669995	0.095240	-0.079329	0.524749	0.014799	-0.336836
ENSMUSG00000087132	-0.379333	0.142651	-0.357270	-0.329514	-0.582867	-0.510382
ENSMUSG00000087135	-0.009198	0.098188	-0.082567	-0.235421	0.294194	0.038029
ENSMUSG00000087137	-0.031677	0.743670	-0.388793	-0.176951	-0.169897	0.507905
ENSMUSG00000087141	-0.351024	0.277100	-0.011468	0.153953	0.416730	-0.159577
ENSMUSG00000087142	0.136112	-0.243021	-0.071492	-0.202504	0.082622	-0.203765
ENSMUSG00000087143	0.538020	0.248171	0.502058	0.606976	2.157596	1.325503
ENSMUSG00000087147	-0.780181	0.253351	0.059478	-0.290448	-0.460782	-0.059624
ENSMUSG00000087150	-0.167478	-0.481282	0.682971	0.541708	0.024698	0.559496
ENSMUSG00000087155	-2.167919	0.937266	0.227508	1.227132	-0.511380	0.159457
ENSMUSG00000087159	-0.675995	0.309704	0.816375	-0.048542	-0.022487	0.557084
ENSMUSG00000087160	-0.068339	0.097460	0.144947	0.324333	0.075179	0.690300
ENSMUSG00000087163	0.342492	-0.128015	-0.141672	-0.238835	-0.260293	-0.345643
ENSMUSG00000087165	0.703463	-0.190925	-0.063005	-0.457091	-0.245729	-0.276832
ENSMUSG00000087168	0.812241	-0.300168	0.268769	-0.271325	0.350666	0.054006
ENSMUSG00000087172	-0.234138	0.017036	-0.568770	0.552015	0.476977	0.730861
ENSMUSG00000087173	0.108678	0.460392	0.432775	0.485589	0.759117	0.649230
ENSMUSG00000087174	0.297324	0.293193	0.193020	-0.315584	0.310057	-0.131501
ENSMUSG00000087176	-0.101985	-0.057738	-0.104930	-0.276959	-0.187756	-0.104489
ENSMUSG00000087177	0.021168	0.139061	0.270486	0.435608	0.068221	0.012081
ENSMUSG00000087178	0.106206	-0.052926	-0.000753	-0.134876	-0.317416	-0.414339
ENSMUSG00000087179	0.328111	0.222471	-0.081371	0.204428	0.407764	0.047784
ENSMUSG00000087185	0.071633	-0.040265	-0.165415	-0.036784	0.068763	0.343114
ENSMUSG00000087187	0.543569	-0.269966	-0.109928	-0.560955	-0.543422	-0.569364
ENSMUSG00000087190	0.019101	-0.072260	-0.065796	0.028069	0.175485	-0.111931
ENSMUSG00000087193	0.238073	-0.471887	0.080895	-0.117539	0.257855	0.418119
ENSMUSG00000087197	-0.321625	0.297702	0.014612	-0.023867	-0.182464	-0.043131
ENSMUSG00000087198	0.483626	-0.016026	0.169579	-0.400481	0.019507	-0.364933
ENSMUSG00000087199	0.462433	-0.102672	0.023780	-0.064244	0.639228	-0.293377
ENSMUSG00000087200	0.396659	-0.529351	-0.178712	-0.698971	-0.213109	-0.418890
ENSMUSG00000087201	0.267611	0.023256	-0.611589	0.164666	-0.531289	-0.042509
ENSMUSG00000087203	-0.188296	-0.432929	-0.565497	-0.957571	-0.505663	-0.825496
ENSMUSG00000087205	0.258259	0.030231	0.270103	-0.225597	0.227961	0.104575
ENSMUSG00000087207	-0.218189	0.015308	0.618930	0.533467	1.207117	1.239077
ENSMUSG00000087213	0.301089	-0.143229	0.193959	-0.262012	-0.024247	-0.160584
ENSMUSG00000087214	-0.022277	-0.198086	-0.054386	-0.114371	-0.029666	0.169358
ENSMUSG00000087215	0.715730	1.006381	0.729572	0.528481	0.512289	0.080295
ENSMUSG00000087221	0.633603	0.057593	0.080524	-0.184392	-0.194385	-0.297040
ENSMUSG00000087222	0.927006	-0.506859	0.139385	-0.683373	0.093240	0.024937
ENSMUSG00000087231	-0.600769	-0.243337	0.086684	-0.033422	0.365349	0.457425
ENSMUSG00000087233	-0.101001	0.150402	0.147838	0.470815	0.006958	-0.218860
ENSMUSG00000087236	-0.263194	0.175803	-0.223587	-0.398766	-0.189080	-0.038142
ENSMUSG00000087238	-0.706213	-0.379031	-0.810359	0.552129	0.614488	-0.201844
ENSMUSG00000087246	-0.061899	0.217929	0.307665	0.136206	0.139623	0.397740
ENSMUSG00000087247	-0.384143	-0.835588	-0.761545	-0.308512	-0.544700	-0.339026
ENSMUSG00000087249	0.263008	0.638761	0.156522	0.060927	0.223748	-0.166550
ENSMUSG00000087252	0.059117	0.390006	0.353262	0.088551	0.174704	-0.419370
ENSMUSG00000087253	0.034708	-0.150556	0.238094	-0.322055	0.293317	0.045859
ENSMUSG00000087259	0.434959	0.775725	0.745799	0.837031	0.740113	0.706823
ENSMUSG00000087260	0.131984	0.061067	-0.110102	-0.014903	-0.084802	-0.099340
ENSMUSG00000087261	0.187035	-0.126235	0.192240	-0.133753	0.061438	-0.162353
ENSMUSG00000087263	-0.391543	0.085103	0.187848	0.000149	0.182862	0.033422
ENSMUSG00000087264	0.183098	1.425993	0.672498	0.261757	0.227151	0.388900
ENSMUSG00000087265	-0.314274	0.138469	-0.242996	-0.323364	-0.151056	-0.253605
ENSMUSG00000087266	-0.920835	0.191100	-0.088065	0.442029	-0.166225	0.019912
ENSMUSG00000087268	0.852026	0.005364	0.131715	-0.152738	0.143231	-0.224687
ENSMUSG00000087269	0.233797	0.137678	0.003883	0.036531	0.013040	0.044188
ENSMUSG00000087270	0.270322	-0.210783	-0.206169	-0.429246	-0.092325	-0.051186
ENSMUSG00000087272	0.210349	-0.460771	-0.469958	-0.498036	-0.562669	-0.898955
ENSMUSG00000087273	-0.931088	-0.537589	-0.564943	-0.079354	-0.237956	0.095720
ENSMUSG00000087277	-0.391838	-0.446704	-0.507230	-0.860447	-0.232416	-0.885098
ENSMUSG00000087278	-0.462565	0.445468	0.336445	-0.000261	0.412812	0.619410
ENSMUSG00000087288	-0.725666	-0.145771	0.307817	0.007551	-0.039292	-0.518450
ENSMUSG00000087291	0.395819	-0.637195	-0.443550	-0.840541	-0.783479	-0.940193
ENSMUSG00000087292	0.069126	-0.205998	0.164303	-0.028172	0.026462	0.147983
ENSMUSG00000087293	-0.134034	0.044289	0.159240	0.044833	-0.149151	-0.162477
ENSMUSG00000087294	0.707554	0.338946	0.515313	-0.294852	0.009656	-0.040960
ENSMUSG00000087305	-0.185098	0.053117	-0.054108	0.736093	0.319500	0.784391
ENSMUSG00000087307	0.000551	0.380687	-0.009159	0.118146	-0.359995	-0.008019
ENSMUSG00000087308	-0.136361	-0.383900	-0.109678	-0.334703	-0.344865	-0.307176
ENSMUSG00000087326	-0.301650	0.118432	0.377897	0.486140	0.301517	0.575689
ENSMUSG00000087331	0.236840	0.192282	0.214212	-0.178683	0.274758	-0.052762
ENSMUSG00000087334	-0.363705	0.488878	-0.051728	0.474479	-0.190786	0.112253
ENSMUSG00000087336	0.412932	0.768472	-0.294114	0.044860	0.108818	0.058677
ENSMUSG00000087338	-0.482329	-0.016953	-0.563372	0.603636	-0.533777	0.089563
ENSMUSG00000087340	-0.382284	0.286978	0.014430	-0.219661	-0.066707	-0.091015
ENSMUSG00000087341	0.396790	-0.468100	-0.042338	-0.479132	-0.279389	-0.662871
ENSMUSG00000087345	-0.060306	-0.061518	0.208673	0.125807	-0.014481	0.305338
ENSMUSG00000087347	0.578637	0.008986	0.112075	-0.237369	0.149510	-0.191403
ENSMUSG00000087351	0.363021	-0.044099	0.099587	-0.373063	-0.148761	-0.097137
ENSMUSG00000087352	0.519975	-0.235783	-0.102336	-0.614238	-0.390522	-0.579723
ENSMUSG00000087354	-0.287824	0.512321	0.225306	0.711525	0.943311	1.235587
ENSMUSG00000087355	-0.655708	0.169795	0.288964	-0.078953	-0.150389	-0.480331
ENSMUSG00000087356	0.776648	0.414664	0.493543	0.590433	1.121503	0.229066
ENSMUSG00000087357	-0.070294	0.057600	-0.353708	0.135192	-0.014089	-0.277909
ENSMUSG00000087361	-0.238969	0.398059	-0.014484	-0.019629	-0.162327	-0.127461
ENSMUSG00000087364	-0.310959	-0.035553	-0.423237	-0.280365	-0.183410	-0.351372
ENSMUSG00000087365	0.791361	0.414059	0.493068	-0.179056	0.005226	0.326175
ENSMUSG00000087366	0.356823	0.168007	0.120187	0.009034	-0.168471	-0.243050
ENSMUSG00000087367	0.677797	0.307015	0.236921	0.100585	0.550055	0.166705
ENSMUSG00000087368	-1.813690	-0.408044	-0.036539	-0.633283	-0.380939	-0.368988
ENSMUSG00000087369	-0.396810	-0.125671	-0.111351	0.069252	0.233728	-0.373654
ENSMUSG00000087370	0.184548	0.101597	-0.008625	-0.053604	0.069682	-0.074537
ENSMUSG00000087371	0.161780	-0.347449	-0.391453	-0.288416	-0.356854	-0.247322
ENSMUSG00000087373	0.328376	-0.306798	0.239389	-0.473579	-0.111374	-0.101966
ENSMUSG00000087374	-0.101444	-0.411285	0.152717	-0.133409	0.485026	0.576077
ENSMUSG00000087376	0.011772	-0.187083	-0.060685	-0.359157	-0.376091	-0.445901
ENSMUSG00000087377	0.245561	0.206714	0.044004	0.019873	0.243800	0.129901
ENSMUSG00000087379	-0.199213	-0.068408	-0.273456	0.330666	-0.070100	0.474622
ENSMUSG00000087380	-0.318798	-0.017459	-0.069642	0.005799	0.016689	-0.083761
ENSMUSG00000087381	0.150279	-0.333466	-0.354150	-0.567668	-0.775308	-0.729407
ENSMUSG00000087382	-0.846515	1.135908	1.063613	0.312501	0.329518	0.971993
ENSMUSG00000087383	1.180218	0.533380	1.621804	0.007585	0.866994	0.197535
ENSMUSG00000087385	0.217869	1.701035	0.907647	1.085080	0.525512	1.418238
ENSMUSG00000087386	-0.814010	0.408254	-0.921711	0.528416	-0.348551	0.264782
ENSMUSG00000087387	-0.077488	-0.388481	-0.413894	-0.109388	0.152569	-0.647400
ENSMUSG00000087390	0.448866	0.176005	1.231318	0.150129	-0.204889	-0.046577
ENSMUSG00000087396	-0.117410	0.215072	-0.156037	-0.249437	0.039998	-0.043061
ENSMUSG00000087397	0.200780	-0.730291	-0.685058	-0.918923	-0.391320	-0.742549
ENSMUSG00000087400	-0.653206	0.080795	-0.227919	0.264129	-0.128112	0.060323
ENSMUSG00000087401	0.838656	-0.110765	-0.516076	1.475777	0.105604	0.197971
ENSMUSG00000087403	-0.789653	-0.001256	-0.284972	0.215787	0.248544	-0.217553
ENSMUSG00000087406	-0.049126	0.294012	0.286577	0.482682	0.887910	1.127203
ENSMUSG00000087408	-0.489461	0.388901	1.895123	-0.270669	1.504081	0.064751
ENSMUSG00000087410	-0.662157	0.010167	-0.240547	0.172489	-0.398194	-0.283463
ENSMUSG00000087413	-0.435055	0.617116	0.033461	0.315526	0.169470	0.320203
ENSMUSG00000087415	-0.092329	0.022095	-0.738673	0.290136	-0.631745	-0.671937
ENSMUSG00000087416	-0.036647	-0.234979	-0.365299	-0.232732	-0.196935	-0.319478
ENSMUSG00000087422	1.288890	-0.140232	0.801138	2.395854	1.599078	2.324166
ENSMUSG00000087424	0.565760	0.024678	0.268424	-0.218054	0.151012	0.338397
ENSMUSG00000087432	0.354892	-0.295326	-0.005600	-0.243743	-0.040404	-0.003267
ENSMUSG00000087433	0.475275	0.325624	0.218780	0.104817	0.332670	0.090189
ENSMUSG00000087434	-0.301460	-0.470718	-0.215833	-0.155723	-0.532320	0.312230
ENSMUSG00000087435	0.609232	0.508976	0.660916	-0.238482	0.382825	-0.084870
ENSMUSG00000087436	-0.382775	-0.015529	0.272329	-0.385627	-0.092351	-0.152338
ENSMUSG00000087439	-0.077467	0.043863	-0.846478	-0.745360	-0.611440	-0.932512
ENSMUSG00000087440	0.817430	0.738533	0.342274	0.038897	0.080890	0.315874
ENSMUSG00000087442	0.647373	-0.038533	0.425287	1.185657	1.067407	1.251230
ENSMUSG00000087443	0.526272	-0.146707	-0.006987	-0.544808	-0.061249	-0.426258
ENSMUSG00000087444	0.848809	-0.012768	0.256564	-0.170607	0.270556	-0.173775
ENSMUSG00000087450	-0.828848	0.388838	-1.003179	0.902717	-0.779170	-0.147207
ENSMUSG00000087452	0.104819	0.520461	0.989914	0.439205	0.463479	0.519197
ENSMUSG00000087458	0.340720	0.248958	0.124174	-0.412586	0.280869	-0.057941
ENSMUSG00000087461	0.730744	0.618055	0.965091	0.534527	0.435820	0.190020
ENSMUSG00000087464	-0.202891	-0.175422	-0.043026	-0.244977	0.040726	-0.294909
ENSMUSG00000087465	0.153527	0.084722	-0.045647	-0.181789	0.158200	-0.021901
ENSMUSG00000087470	-0.236739	0.174701	-0.048011	0.114852	0.187661	0.297671
ENSMUSG00000087473	0.644019	-0.012257	0.480948	0.812518	0.193085	1.488261
ENSMUSG00000087475	-0.287515	0.360950	-0.031340	0.147382	-0.159949	0.218229
ENSMUSG00000087477	-0.416023	0.306064	-0.003354	-0.931094	-0.121524	0.092979
ENSMUSG00000087478	0.599423	-0.357298	0.233684	-0.262247	0.389215	-0.089051
ENSMUSG00000087480	-0.240910	0.554073	-0.060677	0.211560	0.008316	-0.348703
ENSMUSG00000087484	1.122814	0.930378	0.489704	0.141124	0.437597	0.303492
ENSMUSG00000087485	0.246339	0.107185	0.544461	0.676925	0.445107	0.385737
ENSMUSG00000087492	-0.386659	0.609126	-0.361426	0.553781	-0.648600	-0.129434
ENSMUSG00000087496	0.218507	0.433639	0.365404	-0.020315	-0.090885	0.192754
ENSMUSG00000087497	-0.022299	0.226450	0.208723	-0.252185	-0.021972	0.140729
ENSMUSG00000087502	0.943603	-0.371995	0.121422	0.964485	1.347152	1.091634
ENSMUSG00000087505	0.096924	0.799630	0.697290	0.449898	-0.041901	0.363292
ENSMUSG00000087515	-0.629597	0.569238	0.103438	1.665753	0.926275	0.934229
ENSMUSG00000087516	-1.651319	-0.298073	0.873568	0.570108	1.855560	1.340838
ENSMUSG00000087518	1.288890	-0.140232	0.801138	2.395854	1.599078	2.324166
ENSMUSG00000087519	0.217495	-0.395892	-0.118649	-0.284048	0.015074	-0.262605
ENSMUSG00000087523	1.257092	1.349347	1.310104	0.056290	-0.022571	0.143890
ENSMUSG00000087526	0.427368	0.045762	-0.139901	-0.085872	0.049766	-0.184708
ENSMUSG00000087527	-0.418651	0.241464	-0.139354	1.218093	0.924057	0.532021
ENSMUSG00000087532	-0.198881	0.046841	0.103319	-0.178213	-0.376248	-0.300179
ENSMUSG00000087534	-0.773355	0.476721	-0.030078	0.614071	0.912261	-0.177648
ENSMUSG00000087535	-0.382339	-0.233213	-0.009161	-0.094141	-0.055379	-0.043186
ENSMUSG00000087536	-2.113736	0.154526	0.151697	0.550151	-0.163416	0.213128
ENSMUSG00000087538	-0.080123	0.160703	-0.030614	-0.185548	0.277618	0.113143
ENSMUSG00000087543	-0.755384	-0.058148	-0.832153	-0.919493	-0.650613	-0.405642
ENSMUSG00000087544	-0.376338	0.537233	0.068435	0.379247	-0.514272	0.218389
ENSMUSG00000087545	-1.347735	-0.071935	0.089868	-0.379781	0.127502	-0.267427
ENSMUSG00000087547	0.144830	0.273778	0.049445	0.043537	0.220830	0.405548
ENSMUSG00000087549	-0.196884	-0.350078	-0.399260	-0.124936	0.048167	0.023667
ENSMUSG00000087559	-0.618079	-0.325390	-0.400451	-0.114067	-0.137412	-0.538348
ENSMUSG00000087563	-0.254894	-0.273457	-0.000243	0.132456	0.156125	0.276537
ENSMUSG00000087570	0.352410	0.515015	0.527655	0.223623	0.126451	0.017087
ENSMUSG00000087574	0.751106	-0.075155	0.156638	-0.027388	-0.234813	0.122772
ENSMUSG00000087575	0.443412	0.218689	0.123629	-0.331948	-0.310916	-0.489016
ENSMUSG00000087578	-0.066980	-0.241572	-0.518222	-0.190856	-0.569516	-0.643038
ENSMUSG00000087579	-0.400449	-1.156519	0.021561	-0.993162	0.561092	0.653648
ENSMUSG00000087587	-0.033262	-0.311961	-0.162745	0.440120	-0.266969	0.032882
ENSMUSG00000087590	-0.203093	-0.424831	-0.214943	0.065923	0.070244	0.065013
ENSMUSG00000087592	-1.246927	-0.431902	-0.122247	-0.088139	0.183298	-0.119814
ENSMUSG00000087593	0.195681	-0.122041	0.158712	-0.402836	0.077958	-0.011800
ENSMUSG00000087596	-0.662132	0.432501	-0.414460	0.185490	0.015246	0.100908
ENSMUSG00000087601	0.201390	0.066565	0.039291	-0.171756	-0.148019	-0.140882
ENSMUSG00000087605	-0.468574	-0.297441	-0.219610	-0.478761	-0.420864	-0.446189
ENSMUSG00000087608	-0.149800	0.566607	0.928619	0.104609	0.651407	-0.230774
ENSMUSG00000087610	0.172030	-0.099830	-0.245530	-0.425249	-0.144285	-0.349175
ENSMUSG00000087611	0.342677	0.207353	0.380364	-0.016273	0.131149	0.160203
ENSMUSG00000087613	0.164722	0.592356	0.180308	0.294015	-0.191894	0.115914
ENSMUSG00000087614	-0.543916	0.246028	-0.027889	0.268642	0.219262	0.583203
ENSMUSG00000087615	-0.787787	-0.102027	-0.717303	0.152399	-0.552783	-0.468600
